transaction_id,account_id,merchant_id,amount,transaction_date,transaction_type,is_fraud
92758,5656,76,135.59,2023-09-12,payment,0
92759,4917,16,168.54,2024-04-13,withdrawal,0
92760,2171,94,142.59,2023-03-19,withdrawal,0
92761,6089,21,139.89,2024-08-26,payment,0
92762,6868,87,45.29,2024-01-28,withdrawal,0
92763,5969,26,138.39,2024-04-24,payment,0
92764,4102,80,45.26,2024-07-27,payment,0
92765,6206,82,215.56,2023-04-09,payment,0
92766,5100,84,401.48,2023-03-09,payment,0
92767,3864,71,5.14,2024-08-20,payment,0
92768,2135,57,59.68,2024-05-04,payment,0
92769,3110,18,9.68,2024-07-16,payment,0
92770,47,54,158.56,2023-11-20,payment,0
92771,6925,69,212.25,2023-05-14,payment,0
92772,6563,68,37.89,2023-07-31,payment,0
92773,1113,72,192.09,2024-03-09,transfer,0
92774,5437,72,183.38,2023-11-24,withdrawal,0
92775,4405,91,445.22,2023-03-15,payment,0
92776,4877,48,8.94,2024-06-18,transfer,0
92777,5974,99,123.86,2023-04-25,transfer,0
92778,324,58,425.78,2023-06-09,transfer,0
92779,5687,85,44.44,2023-11-24,withdrawal,0
92780,3265,30,16.05,2023-09-26,payment,0
92781,3479,75,416.27,2024-07-18,payment,0
92782,6244,88,32.94,2023-03-31,payment,0
92783,27,82,14.19,2024-03-26,payment,0
92784,6098,2,6.14,2023-01-16,transfer,0
92785,620,72,14.19,2024-02-15,payment,0
92786,5253,26,41.07,2024-07-14,withdrawal,0
92787,1412,92,31.43,2023-11-14,payment,0
92788,3990,8,48.16,2024-06-25,withdrawal,0
92789,2573,23,67.33,2023-02-21,payment,0
92790,4899,24,33.94,2023-10-06,payment,0
92791,499,93,100.14,2024-03-03,withdrawal,0
92792,2092,62,39.68,2024-02-02,transfer,0
92793,1117,31,63.97,2023-10-04,payment,0
92794,235,75,18.43,2023-01-16,withdrawal,0
92795,1437,67,20.98,2023-05-04,withdrawal,0
92796,6844,22,301.91,2024-09-27,payment,0
92797,6417,24,175.71,2024-04-17,payment,0
92798,1175,38,448.65,2023-05-19,payment,0
92799,1503,84,62.66,2024-01-22,withdrawal,0
92800,5896,6,126.06,2024-03-20,withdrawal,0
92801,1421,9,47.98,2023-02-09,payment,0
92802,2420,55,54.19,2024-01-02,payment,0
92803,2858,75,46.95,2024-05-13,transfer,0
92804,3705,95,97.68,2024-11-08,payment,0
92805,4316,7,9.24,2024-03-03,payment,0
92806,2266,44,29.99,2024-10-19,transfer,0
92807,1506,98,6.57,2023-08-10,withdrawal,0
92808,3510,72,142.29,2024-06-19,payment,0
92809,3180,33,51.44,2024-06-01,payment,0
92810,4728,92,27.13,2024-02-13,withdrawal,0
92811,415,64,44.06,2024-12-01,withdrawal,0
92812,1985,96,5.63,2024-02-17,payment,0
92813,432,79,144.94,2023-05-27,transfer,0
92814,3645,49,19.13,2024-04-15,payment,0
92815,6016,43,30.33,2024-11-05,withdrawal,0
92816,2471,75,70.51,2024-04-14,payment,0
92817,6875,94,196.94,2024-04-23,payment,0
92818,2093,30,143.0,2023-07-02,withdrawal,0
92819,5587,54,123.14,2024-11-04,withdrawal,0
92820,6909,20,107.57,2023-06-10,transfer,0
92821,6610,76,111.16,2024-09-05,withdrawal,0
92822,5390,46,10.64,2024-03-12,payment,0
92823,1103,59,156.38,2023-12-11,payment,0
92824,5585,46,43.99,2024-12-16,withdrawal,0
92825,869,36,11.45,2024-01-04,payment,0
92826,1572,96,22.81,2023-02-17,payment,0
92827,4494,66,13.11,2024-04-08,payment,0
92828,4366,74,76.91,2023-09-16,payment,0
92829,7095,18,407.48,2024-01-25,withdrawal,0
92830,2992,35,38.71,2024-03-23,withdrawal,0
92831,7275,1,32.11,2023-03-25,payment,0
92832,5921,84,8.02,2023-03-11,payment,0
92833,4204,93,40.89,2023-08-31,withdrawal,0
92834,4951,62,25.75,2023-09-01,transfer,0
92835,300,91,323.09,2024-01-06,withdrawal,0
92836,4104,41,256.19,2024-10-23,withdrawal,0
92837,6228,44,40.03,2023-06-19,withdrawal,1
92838,2422,58,478.11,2024-01-27,payment,0
92839,7009,50,8.29,2024-05-25,payment,0
92840,7327,97,12.96,2024-10-01,payment,0
92841,888,43,114.43,2023-03-12,payment,0
92842,643,83,42.27,2024-09-09,payment,0
92843,5416,66,63.88,2023-12-01,payment,0
92844,1319,97,24.61,2023-10-12,payment,0
92845,1565,81,188.82,2024-05-14,withdrawal,0
92846,4662,67,156.99,2023-10-17,transfer,0
92847,3374,34,44.28,2023-09-04,payment,0
92848,5897,81,11.29,2023-09-17,payment,0
92849,6406,1,30.36,2024-11-07,payment,0
92850,7005,22,28.04,2024-09-11,payment,0
92851,4181,19,26.08,2024-10-21,payment,0
92852,4179,65,116.6,2024-02-01,withdrawal,0
92853,5962,8,214.91,2023-11-18,withdrawal,0
92854,4358,5,15.16,2023-06-03,payment,0
92855,1998,47,37.13,2024-02-20,payment,0
92856,2381,82,116.72,2023-06-06,payment,0
92857,5636,17,31.83,2024-10-03,payment,0
92858,449,52,165.42,2023-04-10,payment,0
92859,6651,20,27.23,2023-11-29,payment,0
92860,81,57,35.55,2023-12-28,transfer,0
92861,3918,15,62.28,2024-10-04,withdrawal,0
92862,1098,9,165.72,2024-08-10,transfer,0
92863,1089,62,28.31,2023-11-16,payment,0
92864,1575,40,7.91,2024-01-07,withdrawal,0
92865,4204,95,34.29,2024-05-18,payment,0
92866,3844,67,399.5,2024-05-20,withdrawal,0
92867,457,8,180.36,2024-07-09,transfer,1
92868,6829,99,62.18,2023-09-03,withdrawal,1
92869,6219,55,76.9,2023-11-11,withdrawal,0
92870,6108,12,24.95,2023-04-04,transfer,0
92871,6120,97,90.84,2023-11-13,payment,0
92872,3815,53,46.92,2024-03-30,withdrawal,0
92873,6675,70,5.97,2023-12-14,transfer,0
92874,2405,91,105.14,2024-08-14,payment,0
92875,805,54,35.63,2023-10-09,withdrawal,0
92876,4721,67,52.35,2024-08-06,payment,0
92877,4708,41,18.61,2023-06-20,withdrawal,0
92878,577,20,496.58,2023-02-04,payment,0
92879,1297,30,135.84,2024-01-01,payment,0
92880,3909,69,49.62,2023-03-17,transfer,0
92881,1010,3,436.95,2023-02-16,withdrawal,0
92882,460,25,15.37,2024-07-08,payment,0
92883,6176,12,145.92,2023-07-10,payment,0
92884,1973,16,261.33,2024-10-08,withdrawal,0
92885,7421,54,44.44,2024-05-24,withdrawal,0
92886,1357,77,12.92,2023-10-13,withdrawal,0
92887,5828,94,94.07,2023-10-07,payment,0
92888,5957,85,135.5,2023-05-16,payment,0
92889,7436,59,12.11,2024-03-31,payment,0
92890,6306,36,53.16,2023-03-19,payment,0
92891,853,91,48.5,2024-01-18,withdrawal,0
92892,2831,85,158.06,2024-09-09,payment,0
92893,5892,71,7.01,2024-04-15,payment,0
92894,2491,52,138.05,2023-12-28,payment,0
92895,2918,7,40.83,2023-05-01,withdrawal,0
92896,3665,2,20.45,2024-07-02,payment,0
92897,1260,80,8.34,2024-08-30,withdrawal,0
92898,3773,93,41.66,2023-01-31,transfer,0
92899,4965,42,163.64,2024-04-29,payment,0
92900,4564,59,103.55,2023-04-19,withdrawal,0
92901,2404,38,138.3,2024-05-17,transfer,0
92902,3488,65,113.67,2024-08-30,payment,0
92903,195,43,46.79,2024-04-13,payment,0
92904,2500,40,466.66,2023-01-11,withdrawal,0
92905,7206,96,182.78,2024-10-31,payment,0
92906,3410,94,20.38,2023-08-12,payment,0
92907,6617,29,13.28,2024-12-01,payment,0
92908,6066,92,251.68,2023-10-15,withdrawal,0
92909,661,58,45.32,2024-11-23,payment,0
92910,7215,90,52.91,2024-01-02,withdrawal,0
92911,5406,50,151.54,2023-12-01,payment,0
92912,4,80,36.85,2024-05-06,payment,0
92913,3305,91,142.42,2023-03-10,payment,0
92914,7014,21,437.77,2023-07-17,withdrawal,0
92915,751,72,80.57,2023-10-27,payment,0
92916,27,2,80.43,2024-07-26,transfer,0
92917,7050,40,385.3,2024-01-09,payment,0
92918,5531,61,182.6,2024-10-03,payment,0
92919,700,35,86.3,2023-12-10,payment,0
92920,6395,59,40.28,2023-12-29,transfer,0
92921,7237,47,20.82,2024-08-02,payment,0
92922,5181,37,41.41,2023-11-12,transfer,0
92923,3573,100,9.57,2023-05-29,withdrawal,0
92924,6969,10,238.14,2023-06-22,payment,0
92925,4086,13,278.14,2024-06-16,payment,0
92926,3933,42,195.35,2023-05-12,payment,0
92927,3128,22,30.88,2023-02-13,payment,0
92928,7112,54,127.91,2024-08-19,withdrawal,0
92929,4215,58,46.78,2024-11-17,payment,0
92930,3231,11,5.94,2024-12-21,withdrawal,0
92931,529,67,166.69,2023-12-20,withdrawal,0
92932,5068,25,60.65,2024-07-27,withdrawal,0
92933,6476,94,189.02,2024-04-02,payment,0
92934,5112,36,36.25,2024-05-29,payment,0
92935,1315,39,74.75,2024-02-13,payment,0
92936,6253,44,28.78,2024-08-09,withdrawal,0
92937,4258,20,43.4,2024-10-31,payment,0
92938,4607,26,271.74,2023-08-26,payment,0
92939,4626,3,390.44,2023-03-17,payment,1
92940,3270,84,202.65,2024-08-27,withdrawal,1
92941,7265,69,10.89,2023-03-26,payment,0
92942,560,14,37.83,2024-10-25,payment,0
92943,5953,58,33.65,2024-11-19,withdrawal,0
92944,3128,72,287.89,2023-10-06,payment,0
92945,3935,68,78.34,2024-03-09,payment,0
92946,4604,46,16.77,2024-02-18,payment,0
92947,5697,88,73.5,2023-04-30,payment,0
92948,5962,97,124.64,2024-09-12,transfer,0
92949,2155,20,45.63,2024-07-08,payment,0
92950,4164,79,147.78,2024-12-21,payment,0
92951,1876,94,69.58,2023-12-31,withdrawal,0
92952,6187,89,166.75,2023-06-20,withdrawal,0
92953,4049,6,93.71,2024-07-28,payment,0
92954,7268,96,48.12,2023-12-18,payment,0
92955,4620,2,32.88,2024-01-10,payment,0
92956,7104,77,27.42,2024-10-23,payment,0
92957,3914,15,59.61,2024-12-06,payment,0
92958,7093,38,118.04,2024-10-20,payment,0
92959,7352,33,21.54,2024-07-22,transfer,0
92960,6268,39,53.41,2024-07-21,payment,0
92961,6410,83,98.01,2023-07-31,payment,0
92962,5610,52,39.29,2023-06-25,withdrawal,0
92963,7218,42,24.07,2024-03-23,payment,0
92964,2211,8,66.89,2024-05-12,payment,0
92965,7411,42,80.19,2024-12-30,withdrawal,0
92966,1731,38,44.27,2023-01-24,withdrawal,0
92967,6299,49,179.24,2023-02-20,withdrawal,0
92968,1915,67,10.32,2024-06-08,payment,0
92969,7115,21,17.6,2023-07-26,payment,0
92970,4172,25,11.67,2024-08-19,payment,0
92971,657,50,198.31,2023-10-28,payment,0
92972,2385,32,175.9,2024-09-13,payment,0
92973,6678,91,8.99,2023-01-11,payment,0
92974,3387,47,267.25,2023-12-30,transfer,0
92975,4534,19,456.22,2023-11-21,payment,0
92976,2040,64,42.61,2024-06-14,payment,0
92977,3381,49,157.64,2024-07-30,withdrawal,0
92978,7401,55,27.93,2023-06-22,payment,0
92979,600,84,9.32,2023-11-27,withdrawal,1
92980,3804,54,40.59,2023-01-07,withdrawal,0
92981,2816,55,8.46,2023-12-31,payment,0
92982,5932,13,13.28,2024-01-09,payment,0
92983,1131,6,178.55,2023-11-03,withdrawal,0
92984,3448,5,220.94,2024-08-01,payment,0
92985,3979,25,269.03,2023-05-21,payment,0
92986,6994,12,9.03,2023-12-17,withdrawal,0
92987,3409,92,141.89,2024-06-22,payment,0
92988,4924,20,8.37,2024-06-22,payment,0
92989,5856,32,121.45,2024-11-05,payment,0
92990,480,25,71.47,2024-11-09,payment,1
92991,6837,56,7.44,2023-05-08,payment,0
92992,4938,73,253.22,2023-12-25,payment,0
92993,6177,96,162.21,2023-08-15,payment,0
92994,5131,48,27.52,2024-08-28,payment,0
92995,2359,54,42.02,2024-06-19,payment,1
92996,7209,8,52.49,2023-10-20,payment,0
92997,5350,84,36.19,2024-08-20,withdrawal,0
92998,5095,22,46.33,2024-12-09,withdrawal,0
92999,6964,33,334.33,2024-01-29,payment,0
93000,3625,32,41.33,2024-09-28,withdrawal,0
93001,2263,32,105.91,2023-08-11,payment,0
93002,4114,48,396.76,2024-12-06,payment,0
93003,234,69,417.77,2023-04-14,withdrawal,0
93004,3656,89,20.07,2024-03-29,payment,0
93005,1854,97,149.19,2024-07-07,payment,0
93006,626,96,63.01,2024-03-27,transfer,0
93007,6368,97,11.87,2024-12-20,withdrawal,0
93008,4369,10,27.01,2024-05-26,payment,0
93009,3447,85,178.54,2024-03-30,transfer,0
93010,2264,30,34.08,2024-09-23,transfer,0
93011,6082,64,490.01,2024-08-11,withdrawal,0
93012,5098,10,137.14,2024-02-18,payment,0
93013,5222,88,129.82,2024-02-05,payment,0
93014,607,57,132.97,2024-12-04,transfer,1
93015,5824,99,79.32,2024-07-31,payment,0
93016,2792,60,14.53,2023-05-29,transfer,0
93017,5229,6,98.28,2024-12-20,payment,0
93018,55,42,97.77,2024-05-16,transfer,0
93019,6273,23,48.36,2024-06-01,transfer,0
93020,5919,84,18.98,2023-12-19,transfer,0
93021,6368,87,48.25,2023-05-19,payment,0
93022,7212,44,161.1,2023-05-03,payment,0
93023,3043,78,167.68,2023-08-19,withdrawal,0
93024,2493,41,125.88,2024-04-06,payment,0
93025,5111,86,325.74,2024-12-04,transfer,0
93026,4812,99,75.82,2024-02-04,transfer,0
93027,5572,86,148.69,2023-08-15,withdrawal,0
93028,2580,7,40.82,2023-02-09,withdrawal,0
93029,1303,35,20.66,2024-12-05,transfer,0
93030,3702,22,16.73,2024-11-05,payment,0
93031,2507,6,41.1,2024-05-31,payment,0
93032,2331,15,87.24,2023-11-05,payment,0
93033,6085,53,349.0,2024-11-02,payment,0
93034,2114,21,15.76,2023-07-06,payment,0
93035,5460,8,17.32,2024-03-23,payment,0
93036,548,53,5.33,2024-08-02,withdrawal,0
93037,339,28,28.97,2023-11-21,withdrawal,0
93038,3977,92,121.22,2023-07-28,withdrawal,0
93039,1432,47,382.7,2024-09-08,payment,0
93040,539,33,196.23,2023-08-07,payment,0
93041,265,27,39.59,2023-04-08,payment,0
93042,3906,3,88.63,2024-01-14,payment,0
93043,2778,43,155.47,2024-07-24,withdrawal,0
93044,1932,79,371.36,2023-09-05,payment,0
93045,2719,34,48.76,2023-03-31,payment,0
93046,7273,21,297.16,2023-05-30,withdrawal,0
93047,4259,61,23.14,2023-08-04,transfer,0
93048,4003,9,253.84,2023-05-11,payment,0
93049,666,32,35.18,2023-02-16,transfer,0
93050,4021,85,15.68,2023-04-26,payment,0
93051,3945,91,47.7,2024-02-02,withdrawal,0
93052,3400,66,180.52,2023-12-03,payment,0
93053,2645,98,173.51,2024-12-01,withdrawal,0
93054,6017,97,102.5,2023-05-25,withdrawal,0
93055,3091,19,42.5,2023-06-26,payment,1
93056,5783,70,37.52,2023-06-20,payment,0
93057,4853,41,40.89,2024-12-25,payment,0
93058,6366,35,9.01,2023-04-14,payment,0
93059,861,42,167.08,2023-03-05,payment,0
93060,4559,93,40.48,2023-02-06,withdrawal,0
93061,4389,80,185.04,2024-03-01,payment,0
93062,4176,11,439.66,2023-01-13,withdrawal,0
93063,5933,69,243.16,2024-02-15,withdrawal,0
93064,3601,30,12.12,2023-01-16,payment,0
93065,1963,17,14.83,2023-03-24,payment,0
93066,2639,23,169.57,2023-11-19,payment,0
93067,3934,71,40.27,2023-08-11,payment,0
93068,6157,5,47.94,2023-08-01,payment,0
93069,6935,58,5.07,2024-03-14,withdrawal,0
93070,838,58,133.91,2023-11-01,withdrawal,0
93071,3631,70,499.26,2024-12-11,withdrawal,0
93072,1319,94,13.87,2024-12-05,payment,0
93073,5489,63,38.29,2023-02-03,payment,0
93074,5720,35,48.64,2023-02-20,withdrawal,0
93075,3998,30,19.15,2023-02-05,payment,0
93076,3812,50,144.77,2023-05-05,withdrawal,0
93077,1797,10,7.4,2023-08-20,payment,0
93078,2061,29,37.44,2023-02-07,payment,0
93079,6457,49,13.78,2023-11-06,withdrawal,0
93080,7431,75,27.65,2023-10-09,payment,0
93081,5032,14,15.53,2024-04-22,transfer,0
93082,7155,42,459.22,2023-12-25,payment,0
93083,6707,33,196.72,2024-01-04,withdrawal,0
93084,1391,90,176.79,2024-11-20,payment,0
93085,2649,85,444.81,2024-02-24,payment,0
93086,6660,90,49.82,2024-11-09,withdrawal,0
93087,4524,49,73.23,2023-02-18,payment,0
93088,6248,73,28.25,2024-04-15,payment,0
93089,2688,29,181.17,2023-08-20,payment,0
93090,2364,83,236.09,2024-01-21,payment,0
93091,4176,39,12.92,2024-05-05,withdrawal,0
93092,4354,62,35.1,2024-10-30,payment,0
93093,2284,88,67.67,2023-09-10,withdrawal,0
93094,6644,28,110.59,2024-07-03,payment,0
93095,591,88,15.32,2023-04-19,withdrawal,0
93096,6072,36,53.58,2023-03-25,payment,0
93097,5518,21,384.5,2023-12-10,payment,0
93098,3355,23,119.93,2023-06-03,payment,0
93099,4584,86,157.99,2024-10-19,payment,0
93100,3996,58,6.41,2023-09-01,payment,0
93101,1832,9,46.44,2023-05-04,payment,0
93102,7110,34,478.93,2023-10-19,withdrawal,0
93103,7360,92,87.02,2023-11-19,withdrawal,0
93104,4373,66,232.81,2023-04-23,withdrawal,0
93105,6502,12,42.04,2024-02-06,payment,0
93106,6053,43,103.24,2024-01-28,withdrawal,0
93107,5538,87,28.01,2023-02-12,payment,0
93108,3379,38,178.68,2024-11-03,payment,0
93109,6471,53,50.43,2024-06-10,withdrawal,0
93110,3442,51,8.3,2024-01-14,payment,0
93111,1509,11,14.74,2023-11-27,payment,0
93112,223,96,55.92,2023-03-02,transfer,0
93113,6078,52,122.17,2024-12-09,withdrawal,0
93114,3631,56,26.36,2024-09-06,payment,0
93115,6243,97,14.64,2024-10-02,transfer,0
93116,112,42,193.49,2024-03-29,payment,0
93117,7399,38,33.72,2023-11-29,withdrawal,0
93118,2490,6,24.74,2023-03-20,payment,0
93119,5615,74,18.6,2024-11-23,payment,0
93120,4903,96,51.05,2024-05-27,withdrawal,0
93121,4035,2,19.22,2023-08-14,payment,0
93122,5479,2,319.76,2023-06-29,withdrawal,0
93123,1081,41,192.02,2024-06-29,withdrawal,0
93124,3603,50,268.42,2023-11-22,payment,0
93125,6364,12,132.33,2024-03-25,payment,0
93126,5807,81,164.21,2023-08-03,payment,0
93127,4882,59,36.96,2023-04-17,transfer,0
93128,4295,87,51.87,2024-03-01,withdrawal,0
93129,70,3,24.03,2023-11-24,payment,0
93130,3489,28,172.81,2024-04-01,payment,0
93131,5226,53,47.59,2023-08-30,withdrawal,0
93132,4404,51,31.9,2024-07-28,withdrawal,0
93133,7434,1,373.38,2024-04-06,payment,0
93134,6660,20,279.13,2024-03-21,payment,0
93135,1336,24,179.02,2023-03-25,payment,0
93136,4046,71,481.46,2024-04-24,withdrawal,0
93137,2324,46,31.6,2023-06-18,withdrawal,0
93138,1164,37,37.61,2024-07-03,withdrawal,0
93139,2083,23,163.73,2023-08-18,payment,0
93140,3847,95,31.67,2023-10-01,payment,0
93141,5168,65,429.2,2023-06-28,payment,0
93142,4376,69,319.15,2024-11-04,payment,0
93143,2692,10,281.59,2023-08-30,payment,0
93144,7237,8,36.21,2023-10-23,transfer,0
93145,4441,12,53.03,2024-11-25,payment,0
93146,4514,68,28.82,2024-06-25,payment,0
93147,3295,62,15.62,2023-11-16,withdrawal,0
93148,7237,20,91.39,2024-07-31,withdrawal,0
93149,4729,66,27.72,2024-07-23,withdrawal,0
93150,2409,35,440.27,2023-07-29,withdrawal,0
93151,5934,19,42.09,2023-12-18,payment,0
93152,747,12,20.45,2024-03-13,withdrawal,0
93153,1734,41,107.61,2024-11-14,payment,0
93154,4882,55,31.47,2024-12-01,withdrawal,0
93155,5297,89,462.99,2024-03-21,payment,0
93156,409,14,29.21,2024-08-20,payment,0
93157,56,59,34.04,2023-04-13,payment,0
93158,2733,29,26.51,2023-09-08,withdrawal,0
93159,7081,18,20.07,2023-01-24,payment,0
93160,4251,8,36.07,2023-11-25,payment,0
93161,6798,49,15.51,2024-08-14,payment,0
93162,4006,67,44.53,2023-05-28,payment,0
93163,1689,61,38.62,2024-12-05,payment,0
93164,5531,27,44.13,2024-11-12,withdrawal,0
93165,3243,24,30.82,2023-01-04,payment,0
93166,7147,78,47.62,2024-02-24,payment,0
93167,6901,52,212.35,2024-12-10,withdrawal,0
93168,4663,32,19.29,2023-04-30,payment,0
93169,336,3,188.55,2023-06-08,payment,0
93170,6564,21,34.77,2023-06-21,withdrawal,0
93171,3014,67,45.8,2023-01-06,payment,0
93172,3893,67,28.67,2024-03-16,withdrawal,0
93173,3355,34,20.02,2024-07-13,payment,0
93174,2006,98,41.27,2023-10-14,withdrawal,0
93175,1680,42,30.27,2023-11-14,payment,0
93176,7197,10,47.91,2024-09-07,payment,0
93177,803,14,100.92,2024-12-13,payment,0
93178,6565,31,60.07,2023-11-19,payment,0
93179,7440,87,175.03,2023-01-16,payment,0
93180,4668,31,143.76,2023-01-06,payment,0
93181,270,25,45.92,2023-10-13,payment,0
93182,2755,39,298.61,2023-03-26,payment,0
93183,5109,72,134.35,2023-05-30,payment,0
93184,4157,78,412.15,2023-01-15,payment,0
93185,1331,30,23.34,2023-08-11,payment,0
93186,6787,71,17.98,2023-09-24,payment,0
93187,6638,30,319.42,2023-08-07,payment,0
93188,2355,4,37.92,2024-02-07,transfer,0
93189,4240,7,167.77,2023-01-04,payment,0
93190,3713,14,31.62,2023-04-02,payment,0
93191,478,51,35.29,2023-01-11,payment,0
93192,1330,44,63.26,2024-05-31,payment,1
93193,6280,11,58.73,2024-02-19,payment,0
93194,7077,15,9.19,2023-11-26,transfer,0
93195,3850,12,192.99,2024-07-29,payment,0
93196,6350,93,34.57,2023-03-02,withdrawal,0
93197,5570,74,149.51,2024-07-10,withdrawal,0
93198,6227,49,36.73,2024-04-12,transfer,0
93199,1607,44,29.2,2024-05-06,withdrawal,0
93200,5398,65,124.64,2023-05-25,payment,0
93201,5390,42,376.36,2023-08-24,payment,0
93202,5776,33,17.73,2024-03-16,payment,0
93203,2378,41,16.64,2023-10-14,withdrawal,0
93204,4634,19,371.71,2023-04-24,transfer,0
93205,5468,66,38.47,2024-06-21,withdrawal,0
93206,1401,88,41.38,2023-02-18,withdrawal,0
93207,2472,8,28.17,2024-01-30,payment,0
93208,3150,1,72.33,2023-09-18,payment,0
93209,1010,82,441.66,2023-06-05,withdrawal,0
93210,1398,98,136.45,2023-03-26,payment,1
93211,1163,78,143.32,2024-07-17,transfer,0
93212,801,24,18.12,2024-01-25,payment,0
93213,5408,80,187.74,2024-03-04,withdrawal,0
93214,27,100,476.69,2023-12-17,payment,0
93215,1568,93,405.07,2024-08-15,payment,0
93216,6047,51,5.46,2024-10-23,payment,0
93217,4812,88,109.12,2024-07-02,payment,0
93218,4284,15,23.44,2023-06-10,payment,0
93219,832,10,20.5,2024-02-08,withdrawal,0
93220,460,21,268.51,2023-08-16,payment,0
93221,1162,4,28.71,2024-09-21,payment,0
93222,3111,84,18.34,2024-11-02,transfer,0
93223,3634,3,494.4,2024-03-10,withdrawal,0
93224,6649,59,136.75,2023-02-08,payment,0
93225,3689,50,6.65,2024-01-02,payment,0
93226,986,86,7.27,2023-11-19,payment,0
93227,4230,9,72.13,2024-09-26,withdrawal,0
93228,399,39,39.83,2024-03-19,transfer,0
93229,5195,94,53.81,2023-01-15,withdrawal,0
93230,2947,46,15.36,2023-03-29,withdrawal,0
93231,2201,46,158.61,2023-06-13,payment,0
93232,1790,77,118.61,2024-03-14,withdrawal,0
93233,3489,45,162.72,2024-09-11,payment,0
93234,4384,66,40.02,2023-03-04,payment,0
93235,7167,87,96.12,2023-08-10,payment,0
93236,3256,47,28.49,2024-09-04,payment,0
93237,4179,96,15.01,2023-04-18,payment,0
93238,2287,45,26.32,2023-03-24,payment,0
93239,910,77,81.37,2023-05-22,payment,0
93240,2885,81,422.99,2024-09-02,payment,0
93241,6514,44,43.5,2024-03-05,transfer,0
93242,3346,38,9.45,2024-11-02,payment,0
93243,7259,59,41.31,2023-08-30,withdrawal,0
93244,7246,46,246.98,2023-03-10,payment,0
93245,1256,31,418.72,2023-04-10,payment,0
93246,6110,20,13.44,2023-05-07,payment,0
93247,85,57,12.68,2023-04-01,payment,1
93248,3550,52,13.86,2023-03-03,payment,0
93249,5854,7,43.21,2024-01-28,withdrawal,0
93250,1802,34,49.93,2024-01-06,transfer,0
93251,3946,66,25.89,2024-08-25,payment,0
93252,6342,21,96.75,2023-04-22,payment,0
93253,3560,41,435.17,2024-11-06,withdrawal,0
93254,6753,36,37.34,2023-03-20,payment,0
93255,2557,73,137.81,2023-02-28,withdrawal,0
93256,5693,64,26.22,2023-03-25,payment,0
93257,4538,17,97.81,2024-10-10,payment,0
93258,6760,1,60.2,2024-03-04,withdrawal,0
93259,979,13,435.83,2024-07-17,payment,0
93260,3351,48,185.3,2024-01-03,withdrawal,0
93261,1801,13,54.7,2024-01-15,payment,0
93262,6995,25,70.59,2023-09-18,transfer,0
93263,2462,5,202.16,2023-08-26,payment,0
93264,3476,62,33.83,2023-07-04,payment,0
93265,6063,75,140.45,2024-05-01,withdrawal,0
93266,7394,19,26.3,2023-02-16,withdrawal,0
93267,6931,93,414.48,2023-11-29,withdrawal,0
93268,698,90,66.11,2023-07-10,payment,0
